Id,Type
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/971.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/972.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/973.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/974.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/975.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/976.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/977.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/978.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/979.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/980.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/981.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/982.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/983.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/984.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/985.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/986.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/987.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/988.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/989.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/990.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/991.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/992.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/993.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/994.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/995.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/996.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/997.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/998.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/999.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1648.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1649.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1650.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1651.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1652.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1653.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1654.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1655.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1656.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1657.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1658.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1659.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1660.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1661.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1662.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1663.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1664.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1665.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1666.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1667.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1668.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1669.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1670.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1671.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1672.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1673.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1674.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1675.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1676.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1677.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1678.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1679.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1680.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1681.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1682.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1683.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1684.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1685.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1686.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1687.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1688.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1689.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1690.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1691.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1692.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1693.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1694.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1695.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1696.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1697.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1698.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1699.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1700.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1701.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1702.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1703.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1704.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1705.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1706.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1707.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1708.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1709.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1710.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1711.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1712.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1713.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1714.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1715.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1716.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1717.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1718.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1719.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1720.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1721.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1722.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1723.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1724.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1725.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1726.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1727.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1728.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1729.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1730.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1731.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1732.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1733.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1734.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1735.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1736.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1737.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1738.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1739.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1740.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1741.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1742.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1743.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1744.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1745.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1746.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1747.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1748.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1749.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1750.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1751.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1752.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1753.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1754.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1755.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1756.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1757.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1758.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1759.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1760.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1761.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1762.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1763.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1764.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1765.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1766.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1767.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1768.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1769.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1770.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1771.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1772.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1773.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1774.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1775.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1776.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1777.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1778.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1779.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1780.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1781.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1782.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1783.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1784.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1785.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1786.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1787.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1788.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1789.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1790.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1791.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1792.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1793.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1794.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1795.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1796.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1797.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1798.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1799.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1800.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1801.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1802.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1803.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1804.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1805.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1806.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1807.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1808.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1809.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1810.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1811.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1812.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1813.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1814.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1815.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1816.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1817.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1818.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1819.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1820.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1821.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1822.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1823.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1824.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1825.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1826.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1827.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1828.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1829.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1830.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1831.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1832.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1833.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1834.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1835.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1836.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1837.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1838.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1839.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1840.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1841.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1842.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1843.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1844.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1845.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1846.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1847.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1848.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1849.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1850.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1851.jpg,No Tumor
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/No Tumor/1852.jpg,No Tumor
